ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,AvgCH,AvgCD,AvgCA,missing_rodada,gols_pro_mandante,gols_pro_visitante,gols_sofridos_mandante,gols_sofridos_visitante,saldo_gols_mandante,saldo_gols_visitante,vitorias_mandante,vitorias_visitante,empates_mandante,empates_visitante,derrotas_mandante,derrotas_visitante,missing_colocacao_mandante,missing_colocacao_visitante,dia,mes,resultado_vitoria_mandante,resultado_vitoria_visitante,resultado_empate,gols_sofridos_media_mandante,gols_sofridos_media_visitante,gols_marcados_media_mandante,gols_marcados_media_visitante,vitorias_confronto_mandante,vitorias_confronto_visitante,empates_confronto,vitorias_seguidas_mandante,vitorias_seguidas_visitante,colocacao_media_mandante,colocacao_media_visitante,derrotas_seguidas_mandante,derrotas_seguidas_visitante,elo_mandante,elo_visitante,pred_resultado_empate,pred_resultado_vitoria_mandante,pred_resultado_vitoria_visitante
1.0,1.0717850851438642,0.2972972972972973,49,45,0.8365945588214728,0.6811110161892913,19,45,42,41,0.6842105263157894,0.05263157894736842,0.6247902593092511,0.8181740415776895,-0.4676350762663283,-0.010366510176650773,2.0,0.0,0.09812108559498958,0.05896510228640195,0.051907196224931194,0,0.08653846153846154,0.13636363636363635,0.12727272727272726,0.06481481481481481,-0.3941177469514481,0.650674682010587,0.09090909090909091,0.1764705882352941,0.08695652173913043,0.08695652173913043,0.1111111111111111,0.05714285714285714,0,0,0.3333333333333333,0.2727272727272727,1,0,0,0.028282828282828285,0.016746411483253586,0.022727272727272728,0.01683501683501683,0.19047619047619047,0.8636363636363636,0.0,0.0,0.07142857142857142,0.11445248350510731,-1.547434943243951,0.0,0.0,-0.39212038307360286,0.5834399212703493,0.3326185643672943,0.35073480010032654,0.31664660573005676
1.0,1.0717850851438642,0.32432432432432434,44,45,0.8991658406776509,0.9711241625770142,47,18,42,41,1.0,0.21052631578947367,0.7657007387172505,0.6524764519488098,0.00039884696844762093,0.006687565497441135,1.0,2.0,0.057411273486430055,0.09506618531889294,0.07982697601258357,0,0.09615384615384616,0.11818181818181818,0.12727272727272726,0.08333333333333333,-0.3112218179017812,0.3234925749281902,0.030303030303030304,0.14705882352941177,0.13043478260869565,0.08695652173913043,0.1388888888888889,0.05714285714285714,0,0,0.3333333333333333,0.2727272727272727,0,1,0,0.02592592592592593,0.019736842105263157,0.023148148148148147,0.013374485596707817,0.047619047619047616,0.0,0.0625,0.0,0.0,0.2830528302925052,-1.2251296210841507,0.29411764705882354,0.0625,-0.025546732687933324,0.39401154077122197,0.3162533640861511,0.4033671021461487,0.2803795337677002
1.0,1.0717850851438642,0.32432432432432434,44,45,0.8991658406776509,0.9711241625770142,48,46,42,41,0.894736842105263,0.631578947368421,0.7657007387172505,0.6841173416118116,0.00039884696844762093,-0.3234294090761925,1.0,1.0,0.09342379958246347,0.08303249097472931,0.04954777821470705,0,0.09615384615384616,0.13636363636363635,0.15454545454545454,0.14814814814814814,-0.5599096050507819,-0.08548505892480573,0.030303030303030304,0.08823529411764705,0.17391304347826086,0.13043478260869565,0.1388888888888889,0.11428571428571428,0,0,0.3333333333333333,0.2727272727272727,0,0,1,0.031481481481481485,0.03508771929824561,0.023148148148148147,0.015432098765432098,0.0,0.0,0.0,0.0,0.0,1.4777067161003516,0.7038917846782352,0.0,0.0625,-0.8719648308880478,-0.47492042281519325,0.31590163707733154,0.32875341176986694,0.3553449511528015
1.0,1.071931884908984,0.2972972972972973,44,45,0.8991658406776509,0.9711241625770142,22,21,42,41,0.05263157894736842,0.21052631578947367,0.7657007387172505,0.8585953647448308,-0.05163552458161856,0.1415306431307776,1.0,2.0,0.10438413361169102,0.060168471720818295,0.04836806920959496,0,0.16346153846153846,0.14545454545454545,0.09999999999999999,0.08333333333333333,0.5177374725948876,0.5688791552399878,0.18181818181818182,0.14705882352941177,0.08695652173913043,0.08695652173913043,0.05555555555555555,0.05714285714285714,0,0,0.3666666666666667,0.2727272727272727,0,1,0,0.022222222222222223,0.0215311004784689,0.04292929292929293,0.017957351290684622,0.7142857142857142,0.8181818181818182,0.625,0.0,0.07142857142857142,-1.2536189018554915,-0.5276031776039865,0.0,0.0,1.4083358003510615,1.8571134550827084,0.30913853645324707,0.3848622739315033,0.305999219417572
1.0,1.071931884908984,0.2972972972972973,20,45,0.8729090091420953,0.840985657625906,28,26,42,41,0.6842105263157894,0.631578947368421,0.7780716141907609,0.7964684833870479,0.2804392421113345,-0.04095900311107167,0.0,0.0,0.0360125260960334,0.1179302045728039,0.1321274085725521,0,0.08653846153846154,0.12727272727272726,0.09090909090909091,0.12962962962962962,-0.06253403075278056,-0.0036895321542065413,0.09090909090909091,0.08823529411764705,0.13043478260869565,0.13043478260869565,0.1111111111111111,0.11428571428571428,0,0,0.3666666666666667,0.2727272727272727,0,0,1,0.020202020202020204,0.03349282296650717,0.022727272727272728,0.015712682379349044,0.5714285714285714,0.5,0.875,0.07692307692307693,0.0,1.1525489044389419,-0.11870836590871754,0.0,0.0,-0.3960583204571624,-0.18296887017001334,0.3270573914051056,0.32098332047462463,0.3519592881202698
1.0,1.071931884908984,0.32432432432432434,8,45,0.8359939086845781,0.7457666073322966,2,12,42,41,0.2631578947368421,0.8421052631578947,0.7400437084584428,0.6847173196414247,-0.7302690774634909,0.3869118479058305,2.0,0.0,0.020354906054279746,0.1961492178098676,0.20408965788438851,0,0.14423076923076925,0.09090909090909091,0.11818181818181818,0.14814814814814814,0.18615375639622006,-0.49446269277780175,0.15151515151515152,0.029411764705882353,0.043478260869565216,0.21739130434782608,0.1111111111111111,0.08571428571428572,0,0,0.3666666666666667,0.2727272727272727,1,0,0,0.024074074074074074,0.03508771929824561,0.034722222222222224,0.0102880658436214,0.14285714285714285,0.09090909090909091,0.6875,0.0,0.0,-0.9284610901940815,-0.04655045796249351,0.11764705882352941,0.0,-0.42150525473266326,-1.5514845898837284,0.32114484906196594,0.3696497976779938,0.30920538306236267
1.0,1.071931884908984,0.32432432432432434,62,45,0.848840709928379,0.7854555477110323,8,14,42,41,0.6842105263157894,0.3157894736842105,0.7024432050920628,0.6560066206545649,0.05070046793783807,-0.06663921316218156,2.0,2.0,0.039665970772442584,0.10108303249097478,0.1238694455367676,0,0.15384615384615385,0.09999999999999999,0.17272727272727273,0.09259259259259259,-0.22832588885211433,0.07810599461639266,0.12121212121212122,0.11764705882352941,0.0,0.13043478260869565,0.1388888888888889,0.08571428571428572,0,0,0.3666666666666667,0.2727272727272727,0,0,1,0.03518518518518519,0.021929824561403508,0.037037037037037035,0.011316872427983538,0.6666666666666666,0.18181818181818182,0.375,0.15384615384615385,0.0,0.6202535238673007,-0.46506632405059223,0.0,0.0,0.8073964458686536,-0.690017373092263,0.3103054165840149,0.4197964072227478,0.2698981761932373
1.0,1.071931884908984,0.32432432432432434,81,45,0.9081252463590347,0.8071458190976468,13,33,42,41,0.7894736842105263,0.0,0.8017383575793147,0.8468487211442086,0.06204760717214169,0.11706906889102064,0.0,0.0,0.08455114822546972,0.04813477737665467,0.06409752261108925,0,0.07692307692307693,0.1909090909090909,0.09999999999999999,0.09259259259259259,-0.22832588885211433,0.8960612623223846,0.06060606060606061,0.23529411764705882,0.17391304347826086,0.043478260869565216,0.1111111111111111,0.02857142857142857,0,0,0.3666666666666667,0.2727272727272727,0,0,1,0.020370370370370372,0.021929824561403508,0.018518518518518517,0.021604938271604937,0.47619047619047616,0.9090909090909092,0.75,0.0,0.3571428571428571,-0.27814546687126146,-1.5041401984762168,0.11764705882352941,0.0,-0.563499664524554,2.3035695547694135,0.33968690037727356,0.2953203022480011,0.36499282717704773
1.0,1.071931884908984,0.32432432432432434,39,45,0.886124194807291,0.8568229372485967,16,38,42,41,0.9473684210526316,0.42105263157894735,0.7477073007167834,0.767362555943629,0.10072630529536342,-1.4511762319523853,2.0,1.0,0.044885177453027135,0.09747292418772563,0.10774675580023593,0,0.11538461538461539,0.09090909090909091,0.18181818181818182,0.09259259259259259,-0.6428055341004487,-0.0036895321542065413,0.030303030303030304,0.11764705882352941,0.17391304347826086,0.08695652173913043,0.1388888888888889,0.11428571428571428,0,0,0.3666666666666667,0.2727272727272727,1,0,0,0.03703703703703704,0.021929824561403508,0.027777777777777776,0.0102880658436214,0.14285714285714285,0.045454545454545456,0.125,0.0,0.14285714285714285,1.5210610909885403,-0.3568294621312564,0.058823529411764705,0.0,-0.008668400793415113,-0.3017644162898138,0.31239309906959534,0.339982271194458,0.34762462973594666
1.0,1.071931884908984,0.32432432432432434,72,45,0.7897159457435472,0.48718942723050596,41,4,42,41,0.7894736842105263,0.3684210526315789,0.7793129520507092,0.8064022593762237,-0.5534554682890978,0.3853618097231227,1.0,0.0,0.05793319415448852,0.07701564380264742,0.0849390483680692,0,0.125,0.12727272727272726,0.14545454545454545,0.1111111111111111,-0.22832588885211433,0.15990152138699185,0.06060606060606061,0.11764705882352941,0.17391304347826086,0.08695652173913043,0.1111111111111111,0.11428571428571428,0,0,0.3666666666666667,0.2727272727272727,1,0,0,0.02962962962962963,0.02631578947368421,0.030092592592592587,0.01440329218106996,0.47619047619047616,0.5454545454545454,0.375,0.0,0.14285714285714285,1.0224857797743783,0.14106010269768837,0.058823529411764705,0.0,-0.40038200965223153,-0.06082516036439075,0.34702229499816895,0.2825421690940857,0.37043556571006775
1.0,1.072812683499706,0.35135135135135137,2,45,0.7921775400036931,0.542089818812117,12,8,42,41,0.9473684210526316,0.5263157894736843,0.6804606311117569,0.7069222968863127,0.3468926840148598,0.09698561073474696,1.0,4.0,0.12630480167014616,0.10830324909747296,0.0342115611482501,0,0.09615384615384616,0.16363636363636364,0.16363636363636364,0.19444444444444442,-0.6428055341004487,-0.24907611246600414,0.030303030303030304,0.11764705882352941,0.21739130434782608,0.043478260869565216,0.1111111111111111,0.14285714285714285,0,0,0.5666666666666667,0.2727272727272727,0,1,0,0.03076923076923077,0.04251012145748988,0.021367521367521368,0.017094017094017092,0.14285714285714285,0.36363636363636365,0.0625,0.0,0.0,0.06868953223424237,0.6173022951427665,0.058823529411764705,0.0,-1.713311737864733,0.7270146014848065,0.3052688539028168,0.3893534541130066,0.305377721786499
1.0,1.072812683499706,0.35135135135135137,70,45,0.8248847439833021,0.5564847922696696,46,45,42,41,0.631578947368421,0.10526315789473684,0.6794852216075966,0.8181740415776895,-0.37880069623719514,-0.010366510176650773,2.0,1.0,0.054801670146137786,0.08182912154031291,0.09005112072355484,0,0.15384615384615385,0.13636363636363635,0.15454545454545454,0.08333333333333333,-0.06253403075278056,0.48708362846938863,0.09090909090909091,0.1764705882352941,0.17391304347826086,0.08695652173913043,0.1111111111111111,0.08571428571428572,0,0,0.5666666666666667,0.2727272727272727,1,0,0,0.02905982905982906,0.018218623481781375,0.03418803418803419,0.01424501424501424,0.38095238095238093,0.7727272727272727,0.5,0.0,0.0,0.6618562068408145,-1.5946655738996611,0.0,0.0625,-0.4584998962009177,0.30543203690091875,0.3225289285182953,0.3832208812236786,0.29425016045570374
1.0,1.0729594832648268,0.35135135135135137,48,45,0.8400699646473958,0.708418767979448,14,4,42,41,0.3684210526315789,0.47368421052631576,0.6504109653283912,0.8064022593762237,-0.11646066817777731,0.3853618097231227,2.0,0.0,0.06054279749478079,0.07099879663056563,0.0841525756979945,0,0.125,0.12727272727272726,0.10909090909090909,0.12037037037037036,0.1032578273465532,0.07810599461639266,0.12121212121212122,0.11764705882352941,0.17391304347826086,0.08695652173913043,0.08333333333333333,0.14285714285714285,0,0,0.6,0.2727272727272727,1,0,0,0.020512820512820516,0.02631578947368421,0.027777777777777776,0.01329534662867996,0.38095238095238093,0.6818181818181819,0.125,0.0,0.0,-0.5205358355643127,0.05840649905019572,0.0,0.0625,-0.6226978468267563,-0.2623076570156313,0.32439151406288147,0.38811931014060974,0.2874891459941864
1.0,1.0729594832648268,0.35135135135135137,39,45,0.886124194807291,0.8568229372485967,16,26,42,41,0.8421052631578947,0.631578947368421,0.7477073007167834,0.7964684833870479,0.10072630529536342,-0.04095900311107167,2.0,0.0,0.030793319415448835,0.1371841155234657,0.1525756979944947,0,0.13461538461538464,0.12727272727272726,0.1909090909090909,0.12962962962962962,-0.5599096050507819,-0.0036895321542065413,0.06060606060606061,0.08823529411764705,0.17391304347826086,0.17391304347826086,0.1388888888888889,0.11428571428571428,0,0,0.6,0.2727272727272727,1,0,0,0.0358974358974359,0.028340080971659916,0.029914529914529912,0.01329534662867996,0.7619047619047619,0.7272727272727273,0.375,0.07692307692307693,0.0,1.528943704604575,-0.07934950702895908,0.0,0.0,0.16887590656422302,-0.18591263208412387,0.32400813698768616,0.33893096446990967,0.3370608687400818
1.0,1.0729594832648268,0.35135135135135137,49,45,0.8365945588214728,0.6811110161892913,19,13,42,41,0.5789473684210527,0.8421052631578947,0.6247902593092511,0.80654580800737,-0.4676350762663283,0.10809269999060549,0.0,0.0,0.07985386221294363,0.05415162454873651,0.06645694062131341,0,0.10576923076923078,0.07272727272727272,0.12727272727272726,0.10185185185185185,-0.22832588885211433,-0.24907611246600414,0.12121212121212122,0.058823529411764705,0.08695652173913043,0.21739130434782608,0.1111111111111111,0.11428571428571428,0,0,0.6,0.2727272727272727,0,0,1,0.02393162393162393,0.022267206477732792,0.023504273504273504,0.007597340930674264,0.09523809523809523,0.4545454545454546,0.375,0.07692307692307693,0.0,0.15539828201061842,-0.158067224788476,0.0,0.0,-0.11154979899789377,-0.5156978831033312,0.31529104709625244,0.3328137993812561,0.35189521312713623
1.0,1.0729594832648268,0.35135135135135137,44,45,0.8991658406776509,0.9711241625770142,21,18,42,41,0.05263157894736842,0.21052631578947367,0.8539740249683285,0.6524764519488098,0.09620822187325515,0.006687565497441135,2.0,0.0,0.01878914405010438,0.2346570397111914,0.21706645694062132,0,0.17307692307692307,0.13636363636363635,0.09090909090909091,0.09259259259259259,0.6835293306942214,0.4052881016987894,0.18181818181818182,0.1764705882352941,0.08695652173913043,0.08695652173913043,0.05555555555555555,0.05714285714285714,0,0,0.6,0.2727272727272727,1,0,0,0.017094017094017096,0.020242914979757085,0.03846153846153846,0.01424501424501424,0.7619047619047619,0.2272727272727273,0.375,0.15384615384615385,0.07142857142857142,-0.6249804659767657,-1.2443717298698107,0.0,0.0,2.082627228003037,0.5735041813130548,0.33413586020469666,0.34901463985443115,0.3168495297431946
1.0,1.0729594832648268,0.35135135135135137,20,45,0.8729090091420953,0.840985657625906,28,47,42,41,0.631578947368421,1.0,0.7780716141907609,0.7964684833870479,0.2804392421113345,0.0030057574566877978,1.0,2.0,0.04227557411273485,0.10709987966305656,0.1136453008257963,0,0.08653846153846154,0.09999999999999999,0.09090909090909091,0.14814814814814814,-0.06253403075278056,-0.41266716600720255,0.09090909090909091,0.029411764705882353,0.17391304347826086,0.13043478260869565,0.1111111111111111,0.17142857142857143,0,0,0.6,0.2727272727272727,0,1,0,0.017094017094017096,0.032388663967611336,0.01923076923076923,0.010446343779677113,0.0,0.045454545454545456,0.0625,0.0,0.0,1.0953999557226943,0.44412331607182887,0.0,0.375,-0.39308742270189073,-0.23351857521590041,0.3072274923324585,0.42049679160118103,0.2722757160663605
1.0,1.0729594832648268,0.35135135135135137,0,45,0.8822211462804724,0.75495318851006,33,2,42,41,0.0,0.2631578947368421,0.8425294354759691,0.7468494646919039,0.07121797623870507,-0.6674624380436176,1.0,0.0,0.025574112734864297,0.15282791817087849,0.18796696814785685,0,0.20192307692307693,0.15454545454545454,0.09090909090909091,0.12037037037037036,0.932217117843222,0.3234925749281902,0.24242424242424243,0.1764705882352941,0.08695652173913043,0.043478260869565216,0.027777777777777776,0.11428571428571428,0,0,0.6,0.2727272727272727,1,0,0,0.017094017094017096,0.02631578947368421,0.04487179487179487,0.01614434947768281,0.5714285714285714,0.2272727272727273,0.4375,0.0,0.07142857142857142,-1.5846886737289272,-0.945244402383646,0.0,0.0,2.2817560141182405,-0.27147731979389633,0.3326185643672943,0.35073480010032654,0.31664660573005676
1.0,1.0729594832648268,0.35135135135135137,59,45,0.7213298226580008,0.351330443528453,38,48,42,41,0.5789473684210527,0.9473684210526316,0.7620625463107176,0.7964684833870479,-1.5309207454634102,0.0030057574566877978,4.0,2.0,0.021920668058455113,0.18531889290012032,0.20408965788438851,0,0.10576923076923078,0.09999999999999999,0.10909090909090909,0.16666666666666666,-0.06253403075278056,-0.576258219548401,0.12121212121212122,0.029411764705882353,0.08695652173913043,0.21739130434782608,0.1388888888888889,0.14285714285714285,0,0,0.6,0.2727272727272727,1,0,0,0.020512820512820516,0.03643724696356275,0.023504273504273504,0.010446343779677113,0.0,0.0,0.0,0.0,0.0,-0.3825900972837145,1.4753254187215015,0.058823529411764705,0.0,-0.45311319550571727,-0.8846088159587036,0.3247511386871338,0.3578159213066101,0.3174329400062561
1.0,1.0729594832648268,0.35135135135135137,72,45,0.7897159457435472,0.48718942723050596,41,22,42,41,0.6842105263157894,0.10526315789473684,0.7793129520507092,0.7711162314499898,-0.5534554682890978,-0.003185452608183245,2.0,3.0,0.06002087682672234,0.08062575210589656,0.081399921352733,0,0.13461538461538464,0.16363636363636364,0.14545454545454545,0.12037037037037036,-0.14542995980244744,0.4052881016987894,0.09090909090909091,0.1764705882352941,0.17391304347826086,0.08695652173913043,0.1111111111111111,0.08571428571428572,0,0,0.6,0.2727272727272727,0,1,0,0.027350427350427354,0.02631578947368421,0.029914529914529912,0.017094017094017092,0.47619047619047616,0.5,0.4375,0.07692307692307693,0.0,1.0165738195623526,-1.319153561741352,0.0,0.0625,-0.19704223065750576,1.1889809284049195,0.298470139503479,0.42795538902282715,0.27357444167137146
1.0,1.0738402818555488,0.3783783783783784,62,45,0.848840709928379,0.7854555477110323,8,28,42,41,0.42105263157894735,0.6842105263157894,0.7024432050920628,0.7830935928200902,0.05070046793783807,0.321864235874236,2.0,2.0,0.07359081419624217,0.08062575210589656,0.0629178136059772,0,0.21153846153846156,0.09090909090909091,0.19999999999999998,0.1111111111111111,0.020361898296886314,-0.16728058569540497,0.15151515151515152,0.08823529411764705,0.043478260869565216,0.17391304347826086,0.1388888888888889,0.14285714285714285,0,0,0.8,0.2727272727272727,0,0,1,0.03492063492063492,0.022556390977443608,0.04365079365079365,0.008818342151675485,0.5714285714285714,0.7727272727272727,0.375,0.07692307692307693,0.0,0.5436170026003019,1.0358181612308648,0.0,0.0625,0.912209933071539,-0.6084031264195557,0.33826887607574463,0.3186609745025635,0.3430701196193695
1.0,1.0738402818555488,0.3783783783783784,3,45,0.8831965326804802,0.8265369664638684,18,41,42,41,0.21052631578947367,0.736842105263158,0.6480876845347974,0.7857365966131702,-0.04154912763939278,-0.494389340217036,2.0,2.0,0.027139874739039664,0.16245487364620942,0.1596539520251671,0,0.14423076923076925,0.14545454545454545,0.10909090909090909,0.17592592592592593,0.2690496854458869,-0.24907611246600414,0.18181818181818182,0.08823529411764705,0.08695652173913043,0.17391304347826086,0.08333333333333333,0.14285714285714285,0,0,0.8,0.2727272727272727,0,0,1,0.019047619047619046,0.03571428571428571,0.02976190476190476,0.014109347442680775,0.2857142857142857,0.5,0.25,0.0,0.0,-1.2693841290875596,0.9816997302711968,0.058823529411764705,0.0625,0.447657586893028,-0.36538524979645576,0.33077138662338257,0.32381945848464966,0.3454091548919678
1.0,1.0738402818555488,0.3783783783783784,44,45,0.8991658406776509,0.9711241625770142,48,16,42,41,0.9473684210526316,0.7894736842105263,0.7657007387172505,0.7544137449486421,0.00039884696844762093,0.14595314600119833,0.0,1.0,0.09133611691022964,0.09265944645006019,0.04836806920959496,0,0.125,0.14545454545454545,0.19999999999999998,0.19444444444444442,-0.7257014631501156,-0.41266716600720255,0.030303030303030304,0.08823529411764705,0.21739130434782608,0.17391304347826086,0.16666666666666666,0.14285714285714285,0,0,0.8,0.2727272727272727,0,1,0,0.03492063492063492,0.039473684210526314,0.025793650793650792,0.014109347442680775,0.0,0.0,0.0,0.0,0.14285714285714285,1.481319580674368,1.5048445628813205,0.058823529411764705,0.0,-1.0741366324092922,0.35111132787943317,0.31946250796318054,0.3628721237182617,0.3176653981208801
1.0,1.0739870816206696,0.3783783783783784,8,45,0.8359939086845781,0.7457666073322966,2,19,42,41,0.2631578947368421,0.5789473684210527,0.7400437084584428,0.6279901310033653,-0.7302690774634909,-0.41038448802592153,3.0,1.0,0.027139874739039664,0.13598074608904936,0.18246165945733386,0,0.16346153846153846,0.09999999999999999,0.12727272727272726,0.12962962962962962,0.2690496854458869,-0.24907611246600414,0.18181818181818182,0.11764705882352941,0.043478260869565216,0.13043478260869565,0.1388888888888889,0.11428571428571428,0,0,0.8333333333333334,0.2727272727272727,1,0,0,0.022222222222222223,0.02631578947368421,0.03373015873015873,0.009700176366843033,0.2857142857142857,0.18181818181818182,0.125,0.0,0.0,-0.9754283296562852,0.15680364624959167,0.058823529411764705,0.0,-0.34056494460034203,-0.15393235201103156,0.3103054165840149,0.4197964072227478,0.2698981761932373
1.0,1.0739870816206696,0.3783783783783784,81,45,0.9081252463590347,0.8071458190976468,13,46,42,41,0.8421052631578947,0.47368421052631576,0.8017383575793147,0.6841173416118116,0.06204760717214169,-0.3234294090761925,1.0,0.0,0.0558455114822547,0.08423586040914566,0.08611875737318128,0,0.07692307692307693,0.16363636363636364,0.09999999999999999,0.16666666666666666,-0.22832588885211433,-0.0036895321542065413,0.06060606060606061,0.11764705882352941,0.2608695652173913,0.17391304347826086,0.1111111111111111,0.11428571428571428,0,0,0.8333333333333334,0.2727272727272727,1,0,0,0.01746031746031746,0.03383458646616541,0.015873015873015872,0.015873015873015872,0.7619047619047619,0.2272727272727273,0.5625,0.0,0.07142857142857142,-0.05414786328229022,0.6389496675266335,0.0,0.0,-0.47665011472184465,-0.2644503426065285,0.29998108744621277,0.37420186400413513,0.3258170187473297
1.0,1.0739870816206696,0.3783783783783784,11,45,0.8727096040101687,0.8726976679861451,26,14,42,41,0.8421052631578947,0.3157894736842105,0.7912520384988702,0.6560066206545649,-0.09022544918352936,-0.06663921316218156,1.0,0.0,0.041753653444676415,0.09145607701564384,0.11836413684624458,0,0.13461538461538464,0.13636363636363635,0.14545454545454545,0.1111111111111111,-0.14542995980244744,0.24169704815759105,0.09090909090909091,0.14705882352941177,0.17391304347826086,0.17391304347826086,0.1388888888888889,0.08571428571428572,0,0,0.8333333333333334,0.2727272727272727,1,0,0,0.025396825396825397,0.022556390977443608,0.027777777777777776,0.013227513227513227,0.5714285714285714,0.36363636363636365,0.25,0.0,0.07142857142857142,-0.05414786328229022,-0.5336163365995049,0.058823529411764705,0.0,-0.3730983847454592,-0.3980231038388358,0.2945343554019928,0.46373170614242554,0.2417338639497757
1.0,1.0739870816206696,0.3783783783783784,59,45,0.7213298226580008,0.351330443528453,38,33,42,41,0.3684210526315789,0.0,0.7620625463107176,0.8468487211442086,-1.5309207454634102,0.11706906889102064,0.0,1.0,0.09029227557411273,0.07460890493381472,0.052300432559968545,0,0.14423076923076925,0.19999999999999998,0.12727272727272726,0.09259259259259259,0.1032578273465532,0.9778567890929838,0.15151515151515152,0.2647058823529412,0.08695652173913043,0.08695652173913043,0.1388888888888889,0.02857142857142857,0,0,0.8333333333333334,0.2727272727272727,0,1,0,0.022222222222222223,0.018796992481203006,0.02976190476190476,0.019400352733686066,0.19047619047619047,0.2727272727272727,0.25,0.07692307692307693,0.07142857142857142,-0.34317702920354365,-1.6340244327794198,0.0,0.0,-0.242762558868157,2.3268916584530923,0.32580801844596863,0.3585878312587738,0.31560415029525757
1.0,1.0739870816206696,0.3783783783783784,25,45,0.8906699507359097,0.9156559984339911,45,47,42,41,0.2631578947368421,0.894736842105263,0.8117269675407692,0.7964684833870479,-0.05897178147142172,0.0030057574566877978,1.0,0.0,0.04592901878914404,0.09386281588447659,0.1053873377900118,0,0.15384615384615385,0.11818181818181818,0.09999999999999999,0.15740740740740738,0.4348415435452207,-0.33087163923660334,0.18181818181818182,0.058823529411764705,0.08695652173913043,0.13043478260869565,0.1111111111111111,0.17142857142857143,0,0,0.8333333333333334,0.2727272727272727,1,0,0,0.01746031746031746,0.03195488721804511,0.031746031746031744,0.01146384479717813,0.0,0.09090909090909091,0.0,0.0,0.07142857142857142,-1.6257439529791051,0.5700716644870562,0.11764705882352941,0.0,0.11663570628576435,-0.04332499875235545,0.32114484906196594,0.3696497976779938,0.30920538306236267
1.0,1.07413388138579,0.3783783783783784,39,45,0.886124194807291,0.8568229372485967,4,21,42,41,0.736842105263158,0.05263157894736842,0.8022731628059823,0.8585953647448308,0.34530914590937506,0.1415306431307776,0.0,4.0,0.18423799582463463,0.11552346570397115,0.023200943767204087,0,0.13461538461538464,0.18181818181818182,0.13636363636363635,0.09259259259259259,-0.06253403075278056,0.8142657355517854,0.12121212121212122,0.20588235294117646,0.08695652173913043,0.08695652173913043,0.16666666666666666,0.05714285714285714,0,0,0.8666666666666667,0.2727272727272727,0,1,0,0.023809523809523808,0.018796992481203006,0.027777777777777776,0.01763668430335097,0.7142857142857142,0.8181818181818182,0.5625,0.0,0.21428571428571427,0.01810942819802284,-0.7484501079848533,0.11764705882352941,0.0,-0.4857313637730517,2.193540196245341,0.31617629528045654,0.3371609151363373,0.3466627895832062
1.0,1.07413388138579,0.3783783783783784,44,45,0.8991658406776509,0.9711241625770142,22,12,42,41,0.10526315789473684,1.0,0.7657007387172505,0.6847173196414247,-0.05163552458161856,0.3869118479058305,2.0,1.0,0.01096033402922756,0.33212996389891697,0.3252064490758946,0,0.20192307692307693,0.09999999999999999,0.13636363636363635,0.2037037037037037,0.5177374725948876,-0.9034403266307978,0.21212121212121213,0.029411764705882353,0.08695652173913043,0.21739130434782608,0.08333333333333333,0.14285714285714285,0,0,0.8666666666666667,0.2727272727272727,1,0,0,0.023809523809523808,0.041353383458646614,0.041666666666666664,0.009700176366843033,0.19047619047619047,0.36363636363636365,0.3125,0.07692307692307693,0.0,-1.3728434327980084,0.21584193456922918,0.0,0.125,1.371652223726995,-1.874525854039629,0.31058162450790405,0.36146995425224304,0.3279484212398529
1.0,1.0748678802113916,0.40540540540540543,62,45,0.848840709928379,0.7854555477110323,8,48,42,41,0.3684210526315789,0.9473684210526316,0.7024432050920628,0.7964684833870479,0.05070046793783807,0.0030057574566877978,1.0,2.0,0.02400835073068893,0.1768953068592058,0.17852929610696028,0,0.23076923076923078,0.11818181818181818,0.21818181818181817,0.21296296296296297,0.020361898296886314,-0.8216447998601986,0.15151515151515152,0.029411764705882353,0.08695652173913043,0.21739130434782608,0.1388888888888889,0.19999999999999998,0,0,0.03333333333333333,0.36363636363636365,0,1,0,0.035555555555555556,0.04035087719298246,0.044444444444444446,0.010699588477366255,0.0,0.0,0.0,0.0,0.0,0.45165317707990277,1.4965186504259866,0.0,0.125,0.8669304459077969,-1.2332885225180221,0.30526435375213623,0.4139823913574219,0.2807532548904419
1.0,1.0748678802113916,0.40540540540540543,49,45,0.8365945588214728,0.6811110161892913,19,14,42,41,0.631578947368421,0.3157894736842105,0.6247902593092511,0.6560066206545649,-0.4676350762663283,-0.06663921316218156,4.0,1.0,0.056889352818371604,0.060168471720818295,0.09319701140385372,0,0.11538461538461539,0.13636363636363635,0.15454545454545454,0.12037037037037036,-0.3941177469514481,0.15990152138699185,0.12121212121212122,0.14705882352941177,0.13043478260869565,0.17391304347826086,0.1388888888888889,0.11428571428571428,0,0,0.03333333333333333,0.36363636363636365,1,0,0,0.025185185185185185,0.022807017543859647,0.022222222222222223,0.012345679012345678,0.3333333333333333,0.13636363636363635,0.25,0.0,0.0,0.14455968828857127,-0.568307638496728,0.058823529411764705,0.0625,-0.3677556732490341,-0.5846885533412094,0.32323843240737915,0.37795424461364746,0.298807293176651
